<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
527;g527;33.969627282716985;237.0874981690223;1544.8869530903357;165.96;165.96;2;2;3298;0;15775.34;0;
528;g528;164.05367118229157;411.1488435309945;7297.045300749965;287.8;287.8;2;2;3304;0;37143.09;0;
529;g529;433.03507811578515;976.1636156060924;11026.264704255129;683.31;683.31;4;4;3306;0;57860.89;0;
530;g530;0.554062526359055;58.74927871354966;160.2294682918382;41.12;41.12;2;2;3310;0;1456.03;0;
531;g531;0.0;115.69769503233415;0.0;80.99;80.99;4;4;3322;0;4233.96;0;
532;g532;0.0;105.06905210433472;169.79468090279477;73.55;73.55;1;1;3323;0;4535.02;0;
533;g533;0.0;118.15204963264854;0.0;82.71;82.71;4;4;3324;0;6671.63;0;
534;g534;431.3797562699085;1185.3761383260633;9540.689902642767;829.76;829.76;4;4;3326;0;89708.33;0;
535;g535;12.101381651258523;187.01079090785444;693.1816797061325;130.91;130.91;1;1;3330;0;16676.51;0;
536;g536;0.0;146.4422089819002;0.0;102.51;102.51;1;1;3334;0;4786.71;0;
537;g537;0.0;1237.5558497705495;0.0;866.29;866.29;1;1;3335;0;10729.81;0;
538;g538;0.0;139.7552637484041;0.0;97.83;97.83;2;2;3336;0;6910.65;0;
539;g539;0.0;401.35841034445343;0.0;280.95;280.95;1;1;3340;0;9894.96;0;
540;g540;0.0;178.56931038464762;0.0;125.0;125.0;4;4;3345;0;11581.42;0;
541;g541;9.89235762819714;78.35585951540962;0.0;54.85;54.85;4;4;3346;0;11951.39;0;
542;g542;17.073496691850867;185.41347184443057;712.402862348412;129.79;129.79;4;4;3349;0;16953.85;0;
543;g543;9.26493306431748;76.6289096217834;0.0;53.64;53.64;1;1;3353;0;6590.07;0;
544;g544;8.6996736641008;76.3137500877549;0.0;53.42;53.42;2;2;3362;0;9441.26;0;
545;g545;3.8101431211676906;128.0062815677458;753.5912325893464;89.6;89.6;1;1;3364;0;11889.96;0;
546;g546;11.27100195271561;77.20269062440967;0.0;54.04;54.04;2;2;3371;0;15978.65;0;
547;g547;21.601725859078343;94.26039116748797;2286.5907359572902;65.98;65.98;2;2;3375;0;6608.1;0;
548;g548;0.0;119.1721140247302;763.062062654315;83.42;83.42;1;1;3389;0;7232.97;0;
549;g549;0.0;118.49103333975025;703.0579874340992;82.94;82.94;4;4;3390;0;8619.34;0;
550;g550;27.27014700412112;297.16112220689473;1572.5355523606281;208.01;208.01;2;2;3396;0;41011.16;0;
551;g551;0.0;235.90284161826318;0.0;165.13;165.13;2;2;3411;0;5636.31;0;
552;g552;10.29437926378952;163.8008895763719;575.4280063771027;114.66;114.66;1;1;3416;0;14743.57;0;
553;g553;0.0;119.07594699714998;753.5530511699424;83.35;83.35;4;4;3422;0;7202.7;0;
554;g554;12.50705675519846;68.5072879675566;0.0;47.96;47.96;2;2;3426;0;18518.97;0;
555;g555;7.951150230394442;186.99216072230445;335.6101132005432;130.89;130.89;2;2;3431;0;15042.35;0;
556;g556;411.5367323683262;1194.6382783022602;9769.179667402845;836.25;836.25;1;1;3436;0;96918.81;0;
557;g557;0.0;191.82346370570573;0.0;134.28;134.28;1;1;3438;0;8040.43;0;
558;g558;69.39611207458137;199.8607157969942;1465.265132362449;139.9;139.9;1;1;3441;0;19965.01;0;
559;g559;149.98430937189815;398.1774529366602;4977.093117180699;278.72;278.72;2;2;3480;0;60490.82;0;
560;g560;0.0;540.2747357805188;0.0;378.19;378.19;4;4;3492;0;4765.91;0;
561;g561;0.0;118.93167238472795;796.1793559958451;83.25;83.25;2;2;3507;0;9784.38;0;
562;g562;0.0;118.62201645021696;801.3833616067022;83.04;83.04;4;4;3508;0;8649.68;0;
563;g563;339.9050568054381;798.5846223583253;8842.912325177056;559.01;559.01;4;4;3511;0;63171.0;0;
564;g564;343.35135558923207;893.4700772571426;9658.110286265312;625.43;625.43;1;1;3513;0;62411.87;0;
565;g565;0.0;197.05477674407518;0.0;137.94;137.94;2;2;3515;0;5005.02;0;
566;g566;363.2820512726147;986.5147973241671;9688.886347222842;690.56;690.56;2;2;3518;0;62014.14;0;
567;g567;71.28136986647165;199.79268093785214;1488.3000017102086;139.85;139.85;2;2;3547;0;25933.28;0;
568;g568;28.58271291277605;358.7056884718743;0.0;251.09;251.09;1;1;3550;0;26821.32;0;
569;g569;0.0;131.96484855940042;0.0;92.38;92.38;4;4;3551;0;4705.46;0;
570;g570;10.962949900181034;77.54674436540975;0.0;54.28;54.28;1;1;3565;0;11202.73;0;
571;g571;129.97590775631926;294.10394128014275;4028.7068780175578;205.87;205.87;4;4;3570;0;37028.72;0;
572;g572;32.293735547369366;237.23790670102636;1517.9249641201789;166.07;166.07;1;1;3571;0;17227.79;0;
573;g573;0.0;594.6211776492863;298.7444784955101;416.23;416.23;4;4;3580;0;4725.85;0;
574;g574;0.0;434.80098820740574;0.0;304.36;304.36;2;2;3582;0;8015.88;0;
575;g575;0.0;38.940890632919164;0.0;27.26;27.26;1;1;3583;0;5176.27;0;
576;g576;0.0;170.94455893266763;0.0;119.66;119.66;4;4;3584;0;9248.31;0;
577;g577;11.976166926628666;75.4125705157619;0.0;52.79;52.79;2;2;3585;0;11886.61;0;
578;g578;0.0;124.62866076301414;0.0;87.24;87.24;1;1;3590;0;6484.92;0;
579;g579;0.0;184.36604508790134;0.0;129.06;129.06;1;1;3599;0;8346.44;0;
580;g580;10.194563063961114;165.9878599524603;724.2519472796968;116.19;116.19;1;1;3605;0;13988.4;0;
581;g581;0.0;245.39337173566722;0.0;171.78;171.78;1;1;3611;0;5875.43;0;
582;g582;4.06385021693964;78.02078772287375;0.0;54.61;54.61;2;2;3618;0;7092.26;0;
583;g583;47.72651335533425;297.03286565959485;1967.5099840146017;207.92;207.92;2;2;3621;0;29252.26;0;
584;g584;20.95306866167649;143.50296793625557;1284.5521041935883;100.45;100.45;2;2;3625;0;11997.36;0;
585;g585;332.2396073956008;788.8575531161625;9159.89729390362;552.2;552.2;2;2;3628;0;67056.44;0;
586;g586;22.96860253065209;156.81292552177075;1254.920962167813;109.77;109.77;2;2;3629;0;6448.59;0;
587;g587;168.38122543359248;499.94712070403773;4828.547167176406;349.96;349.96;2;2;3634;0;39413.17;0;
588;g588;12.180123847703243;77.2139654497444;0.0;54.05;54.05;1;1;3635;0;14650.36;0;
589;g589;35.358681932257795;328.68381653543423;1516.3358307850845;230.08;230.08;2;2;3638;0;24931.93;0;
590;g590;1.912000393327883;64.1055921409877;116.71084182818049;44.87;44.87;2;2;3644;0;2566.48;0;
591;g591;0.0;119.14873392842844;0.0;83.4;83.4;2;2;3656;0;6064.96;0;
592;g592;675.5382610634813;1972.4379774520548;10044.126154119764;1380.71;1380.71;2;2;3659;0;113447.69;0;
593;g593;0.0;226.64783570850082;0.0;158.65;158.65;1;1;3660;0;8495.11;0;
594;g594;368.5138771472546;986.6899342045901;9718.194949865036;690.68;690.68;1;1;3661;0;65312.64;0;
595;g595;218.70342594221313;599.9415187571952;7516.1849811061975;419.96;419.96;1;1;3673;0;66711.76;0;
596;g596;0.23013936795459147;5.7011000468727255;0.0;3.99;3.99;1;1;3689;0;40.47;0;
597;g597;129.58993934595821;294.86758448215255;4403.156340423674;206.41;206.41;4;4;3691;0;40129.04;0;
598;g598;12.129565265143903;419.45073666723874;239.5505995873782;293.62;293.62;2;2;3692;0;6306.6;0;
599;g599;357.3878133921302;799.0985687928485;9372.726124456169;559.37;559.37;4;4;3696;0;55711.12;0;
600;g600;0.0;105.18063128050855;150.62065220016848;73.63;73.63;2;2;3698;0;6005.48;0;
601;g601;14.98758841729915;75.2765697501586;0.0;52.69;52.69;1;1;3711;0;17069.46;0;
602;g602;0.0;169.8648785780823;0.0;118.91;118.91;2;2;3720;0;7804.17;0;
603;g603;409.0417197395202;1195.78906926239;10773.307835378364;837.05;837.05;1;1;3723;0;120176.21;0;
604;g604;9.832755930231617;89.85462492341674;919.3105701524651;62.9;62.9;1;1;3724;0;10360.95;0;
605;g605;5.866620713353673;78.71264258669373;0.0;55.1;55.1;2;2;3739;0;8159.5;0;
606;g606;411.52216588156426;1194.702266598846;10332.150774290481;836.29;836.29;1;1;3741;0;100474.76;0;
607;g607;0.0;133.87099629886438;0.0;93.71;93.71;2;2;3743;0;8240.95;0;
608;g608;14.515890155718088;75.83911364119753;0.0;53.09;53.09;4;4;3746;0;16047.33;0;
609;g609;47.48629370250097;315.657356335389;1487.7685511284722;220.96;220.96;4;4;3750;0;25849.55;0;
610;g610;227.01843999240188;599.7954322377894;7825.540747667155;419.86;419.86;1;1;3753;0;54590.36;0;
611;g611;0.0;250.66115485536957;0.0;175.46;175.46;2;2;3755;0;5534.15;0;
612;g612;14.371456942905212;190.76739743723616;300.8069481076366;133.54;133.54;4;4;3759;0;12622.1;0;
613;g613;2.840561824538572;64.82134958033218;0.0;45.37;45.37;4;4;3766;0;3244.26;0;
614;g614;32.61067136079303;237.34681509107173;1191.6221557843555;166.14;166.14;2;2;3769;0;14854.83;0;
615;g615;0.0;227.3708410694905;0.0;159.16;159.16;1;1;3782;0;9276.31;0;
616;g616;0.0;118.44710458761712;752.1444552533587;82.91;82.91;4;4;3791;0;9603.57;0;
617;g617;38.377722356899454;236.34273325096396;1522.5314647517341;165.44;165.44;2;2;3792;0;16234.02;0;
618;g618;0.0;336.13366782335504;0.0;235.29;235.29;1;1;3797;0;4567.8;0;
619;g619;5.005213408587101;73.70141481983073;228.24992214045642;51.59;51.59;2;2;3800;0;7849.31;0;
620;g620;364.8223794231571;998.9819092400369;10079.874837023308;699.29;699.29;4;4;3808;0;71586.56;0;
621;g621;253.940674747871;700.0;9381.834835875377;490.0;490.0;4;4;3809;0;75545.56;0;
622;g622;69.75712481295581;199.5071304782149;1635.8204948905384;139.65;139.65;1;1;3810;0;20269.3;0;
623;g623;143.81395015796878;398.92814351293816;4856.463653541065;279.25;279.25;1;1;3821;0;75335.7;0;
624;g624;348.6938397132741;895.2213825669935;9993.7194930608;626.65;626.65;1;1;3825;0;55896.35;0;
625;g625;0.0;120.10872728206974;0.0;84.08;84.08;1;1;3840;0;6315.16;0;
626;g626;23.134649360670277;171.62229705861466;846.3591741809018;120.14;120.14;1;1;3841;0;10819.94;0;
627;g627;149.1460814164943;398.26918354310055;6830.802228893458;278.79;278.79;1;1;3850;0;36709.46;0;
628;g628;0.0;141.93844816592681;0.0;99.36;99.36;2;2;3851;0;4875.62;0;
629;g629;159.10493340652963;397.1793469102288;6175.603544003097;278.03;278.03;2;2;3853;0;53508.23;0;
630;g630;379.8772332117132;995.4809663359201;10515.334105786313;696.84;696.84;2;2;3869;0;68159.48;0;
631;g631;8.07574196107432;146.05155247802716;652.1430748884359;102.24;102.24;4;4;3870;0;9565.04;0;
632;g632;0.0;118.375065373003;0.0;82.86;82.86;1;1;3876;0;6054.18;0;
633;g633;12.637924443601047;150.1526052408464;954.9423632120979;105.11;105.11;1;1;3879;0;10573.71;0;
634;g634;0.0;118.49401267100545;757.3784967825;82.95;82.95;4;4;3888;0;11174.46;0;
635;g635;0.0;118.89160677271167;710.3950934976526;83.22;83.22;1;1;3900;0;9019.31;0;
636;g636;125.32687681174671;356.62723115219376;4058.3928711614167;249.64;249.64;1;1;3907;0;37641.22;0;
637;g637;0.4290202347577429;9.925961536287776;0.0;6.95;6.95;2;2;3908;0;232.3;0;
638;g638;156.88886711283925;397.4218598253873;6545.004772658292;278.2;278.2;2;2;3910;0;33500.24;0;
639;g639;0.0;104.26909501187795;142.43073178438908;72.99;72.99;4;4;3916;0;9455.82;0;
640;g640;152.25303032337828;397.92917781366805;7192.460380820834;278.55;278.55;1;1;3920;0;27075.14;0;
641;g641;213.35165737245106;599.9004098947985;7978.983121158955;419.93;419.93;1;1;3922;0;61303.08;0;
642;g642;0.0;133.29918995524233;0.0;93.31;93.31;4;4;3938;0;8474.01;0;
643;g643;399.1572699103667;982.8394956906441;10478.4615967203;687.99;687.99;1;1;3940;0;65470.71;0;
644;g644;0.0;116.32452491356537;0.0;81.43;81.43;2;2;3948;0;5169.02;0;
645;g645;17.764955792540803;191.99653857698377;645.8172960234472;134.4;134.4;4;4;3949;0;13717.96;0;
646;g646;0.0;113.56162937666596;0.0;79.49;79.49;2;2;3951;0;9202.08;0;
647;g647;0.0;118.34223214965326;716.6800656024815;82.84;82.84;2;2;3958;0;10666.1;0;
648;g648;6.603136899877237;55.93437861895862;0.0;39.15;39.15;2;2;3959;0;3627.93;0;
649;g649;156.20119266997904;397.49711476441735;6221.550231776458;278.25;278.25;1;1;3963;0;50520.2;0;
650;g650;0.0;223.6726181938535;0.0;156.57;156.57;1;1;3971;0;9601.46;0;
651;g651;35.15619651909046;315.23990879874134;1345.157815262413;220.67;220.67;4;4;3979;0;36372.02;0;
652;g652;140.02136492682436;290.6367776004069;4458.990434255831;203.45;203.45;4;4;3983;0;35109.79;0;
653;g653;12.260685982192033;76.31798349182237;0.0;53.42;53.42;2;2;3987;0;14568.92;0;
654;g654;0.0;320.3947325284859;0.0;224.28;224.28;2;2;3991;0;8970.26;0;
655;g655;0.0;219.09227892290497;0.0;153.36;153.36;1;1;3996;0;9543.48;0;
656;g656;0.0;119.33793631910112;783.9314070404432;83.54;83.54;4;4;4009;0;7614.67;0;
657;g657;9.697907348714228;75.94601275150877;0.0;53.16;53.16;2;2;4012;0;7988.23;0;
658;g658;0.0;118.92967987867212;741.5918310012479;83.25;83.25;2;2;4016;0;7847.84;0;
659;g659;20.691397570517204;193.8079765301829;411.1949887241175;135.67;135.67;1;1;4024;0;12287.26;0;
660;g660;169.2062968210522;499.8478771966435;5624.319846539147;349.89;349.89;2;2;4026;0;49102.31;0;
661;g661;0.0;165.75785264314152;0.0;116.03;116.03;4;4;4028;0;6531.6;0;
662;g662;141.07291958090835;399.15266163076853;5078.629281085502;279.41;279.41;4;4;4046;0;52436.16;0;
663;g663;15.224235040636975;74.77075854531101;0.0;52.34;52.34;4;4;4052;0;13718.66;0;
664;g664;0.0;164.18673965796293;0.0;114.93;114.93;1;1;4056;0;8545.71;0;
665;g665;2.7731327624599715;101.82108159608558;735.7108405513993;71.27;71.27;4;4;4071;0;6158.94;0;
666;g666;0.0;118.7610107906587;717.8429755779405;83.13;83.13;2;2;4075;0;9466.03;0;
667;g667;72.10353184444891;199.7322262262573;1653.5834318954685;139.81;139.81;2;2;4076;0;30946.41;0;
668;g668;0.0;594.0819352942169;276.25735571283997;415.86;415.86;2;2;4084;0;6013.25;0;
669;g669;23.272701896298766;188.30260346701567;861.974035659066;131.81;131.81;2;2;4085;0;14612.78;0;
670;g670;0.0;216.05998106259213;0.0;151.24;151.24;4;4;4090;0;4239.21;0;
671;g671;134.76659792346393;392.15318604857913;5830.13650433536;274.51;274.51;4;4;4094;0;26642.35;0;
672;g672;11.01899174537766;58.63719048757034;459.0141670534008;41.05;41.05;2;2;4106;0;6785.43;0;
673;g673;10.57535420565151;75.28123463249557;0.0;52.7;52.7;4;4;4118;0;12544.07;0;
674;g674;36.29274177483368;296.2389305804211;1679.1700052449014;207.37;207.37;2;2;4122;0;33423.88;0;
675;g675;13.927233372110791;77.3158187622114;0.0;54.12;54.12;2;2;4125;0;21252.78;0;
676;g676;0.0;118.5666436476309;721.8586194042268;83.0;83.0;2;2;4128;0;8736.89;0;
677;g677;143.9767523657606;398.83488370336954;5584.725527993523;279.18;279.18;4;4;4131;0;54320.55;0;
678;g678;139.09262004818012;399.8968092178485;4353.186158109557;279.93;279.93;1;1;4163;0;65179.23;0;
679;g679;0.0;36.97013843813863;0.0;25.88;25.88;2;2;4172;0;6835.89;0;
680;g680;677.4475951923515;1966.6543511205145;9955.273050972975;1376.66;1376.66;2;2;4175;0;138857.94;0;
681;g681;227.20553995481134;599.7340000398492;7795.723845902155;419.81;419.81;4;4;4178;0;53191.52;0;
682;g682;0.0;118.70114371951445;705.6890378291031;83.09;83.09;1;1;4179;0;6608.34;0;
683;g683;333.7254528718602;798.7668347235176;9557.404537791774;559.14;559.14;1;1;4182;0;70180.47;0;
684;g684;1.5755363432284182;91.01858077668065;617.9558759028333;63.71;63.71;1;1;4183;0;7851.47;0;
685;g685;338.2389018639052;884.009500772223;9149.895545875757;618.81;618.81;1;1;4192;0;53474.61;0;
686;g686;0.0;691.3889338761869;0.0;483.97;483.97;1;1;4195;0;4711.09;0;
687;g687;8.277563092235054;88.63741852668265;617.6854613750615;62.05;62.05;2;2;4198;0;6887.92;0;
688;g688;127.56916933878;293.49949331983464;4570.136740743239;205.45;205.45;1;1;4200;0;39536.06;0;
689;g689;0.0;150.00480517614542;0.0;105.0;105.0;4;4;4204;0;5085.4;0;
690;g690;268.6203165344657;798.8729674249433;7055.736631025908;559.21;559.21;2;2;4207;0;50846.33;0;
691;g691;18.39267390361117;152.8938454142288;1119.8258171478847;107.03;107.03;2;2;4210;0;8402.09;0;
692;g692;0.0;25.533227847462385;0.0;17.87;17.87;2;2;4211;0;2579.52;0;
693;g693;16.786957246560462;194.72228010055804;637.357303283381;136.31;136.31;4;4;4221;0;13357.86;0;
694;g694;0.0;180.1549739757133;0.0;126.11;126.11;4;4;4228;0;3841.84;0;
695;g695;2723.108287148989;2723.108287148989;0.0;1906.18;1906.18;2;2;4231;0;0.0;0;
696;g696;405.9265232101551;798.5947536192336;9647.51792165334;559.02;559.02;2;2;4244;0;60406.36;0;
697;g697;0.0;33.61141638771401;0.0;23.53;23.53;1;1;4259;0;5604.26;0;
698;g698;23.507427701820173;154.72676157884524;592.5412925634846;108.31;108.31;4;4;4278;0;10757.79;0;
699;g699;211.6474073203733;599.6896625446559;9963.088061999882;419.78;419.78;1;1;4279;0;58294.03;0;
700;g700;12.412576849084695;419.4379210483433;478.16783073608735;293.61;293.61;1;1;4291;0;6760.66;0;
701;g701;0.0;34.75921641780961;0.0;24.33;24.33;2;2;4296;0;4553.76;0;
702;g702;129.78626857446483;293.00336707975293;4562.735494693128;205.1;205.1;2;2;4322;0;42740.15;0;
703;g703;39.824256824249055;317.2533805011434;1433.070963077104;222.08;222.08;2;2;4323;0;33729.92;0;
704;g704;533.33;1600.0;10467.088498116827;1120.0;1120.0;2;2;4330;0;101060.55;0;
705;g705;13.731434527471045;76.21407334799375;0.0;53.35;53.35;1;1;4331;0;22141.63;0;
706;g706;20.317794262460907;163.75546949754477;1114.1157827299994;114.63;114.63;4;4;4333;0;14754.58;0;
707;g707;7.763692255150261;92.67198734778641;687.8175201135159;64.87;64.87;2;2;4334;0;5842.43;0;
708;g708;431.77667849545134;1185.2571263298619;9570.955159147352;829.68;829.68;2;2;4337;0;96132.89;0;
709;g709;0.0;154.3420573250384;0.0;108.04;108.04;2;2;4338;0;7368.93;0;
710;g710;30.857088251631275;186.79549901288078;869.2804289949146;130.76;130.76;2;2;4350;0;13799.9;0;
711;g711;9.602315540222039;75.71699950336944;0.0;53.0;53.0;4;4;4375;0;11104.01;0;
712;g712;124.62090476626811;294.84675685410537;3944.0055170456303;206.39;206.39;1;1;4376;0;34860.35;0;
713;g713;150.0330505699494;291.135193751581;4278.002206872481;203.79;203.79;2;2;4393;0;26298.47;0;
714;g714;0.0;244.13693898772502;0.0;170.9;170.9;4;4;4395;0;7399.05;0;
715;g715;116.8644027189562;297.4372749521591;3987.3762477075843;208.21;208.21;2;2;4396;0;44321.07;0;
716;g716;40.2034509775164;298.6018080693826;1785.4740866407878;209.02;209.02;4;4;4398;0;37656.61;0;
717;g717;0.0;102.29827962968531;281.10490497059595;71.61;71.61;4;4;4399;0;5618.53;0;
718;g718;139.56712183644274;399.3174470443138;6258.106525970622;279.52;279.52;1;1;4400;0;46420.82;0;
719;g719;396.00994158167015;984.47431377473;10442.068424722293;689.13;689.13;2;2;4419;0;60471.2;0;
720;g720;7.86521710630497;84.03379617339391;0.0;58.82;58.82;1;1;4420;0;14287.71;0;
721;g721;9.791599172118008;54.86606815826905;0.0;38.41;38.41;4;4;4428;0;4831.81;0;
722;g722;0.0;44.550000000000004;412.7;31.18;31.18;2;2;4429;0;85.49;0;
723;g723;0.0;139.4011317952743;0.0;97.58;97.58;4;4;4440;0;7861.14;0;
724;g724;0.0;96.37019762446721;575.6922420297308;67.46;67.46;2;2;4442;0;8703.07;0;
725;g725;96.60570750728763;761.3965939498338;3194.9266927428976;532.98;532.98;4;4;4445;0;26080.61;0;
726;g726;154.83548374863906;397.64656970297904;6151.437406565653;278.35;278.35;2;2;4447;0;51826.5;0;
727;g727;338.0559185775539;889.8577908872951;9422.247565430222;622.9;622.9;4;4;4455;0;61338.64;0;
728;g728;0.0;119.01380796501797;682.5821488618109;83.31;83.31;4;4;4464;0;10724.91;0;
729;g729;0.0;179.59172325174828;0.0;125.71;125.71;1;1;4468;0;5428.29;0;
730;g730;168.81895515179824;499.92694944625316;4945.04991739011;349.95;349.95;2;2;4478;0;55714.66;0;
731;g731;364.9509038491181;993.9646136227466;9923.954844575677;695.78;695.78;1;1;4480;0;60870.59;0;
732;g732;14.436442527261304;74.6522972175864;0.0;52.26;52.26;1;1;4482;0;20115.49;0;
733;g733;0.0;27.7033022715992;0.0;19.39;19.39;4;4;4486;0;5144.6;0;
734;g734;18.11326628520658;182.95220700089672;428.1519450407776;128.07;128.07;2;2;4498;0;15916.77;0;
735;g735;0.0;119.00886949162091;739.2944558140994;83.31;83.31;2;2;4502;0;7993.48;0;
736;g736;0.0;273.96243377416795;0.0;191.77;191.77;2;2;4506;0;9255.28;0;
737;g737;138.93002296249372;399.7385286604025;4459.996941232494;279.82;279.82;1;1;4516;0;55116.84;0;
738;g738;11.076522230336375;54.158958686931896;0.0;37.91;37.91;1;1;4526;0;5681.21;0;
739;g739;829.7812155189332;2388.117413550453;5964.200102240892;1671.68;1671.68;4;4;4533;0;56936.68;0;
740;g740;0.0;210.15427736338432;0.0;147.11;147.11;2;2;4552;0;9140.11;0;
741;g741;53.94149154442956;320.04795426335966;2032.5086336380764;224.03;224.03;1;1;4564;0;40204.24;0;
742;g742;0.0;124.30425531609336;0.0;87.01;87.01;4;4;4566;0;7321.03;0;
743;g743;9.74292466439874;90.00858628474647;1030.0341372848293;63.01;63.01;4;4;4573;0;8883.47;0;
744;g744;0.0;759.6714847960765;0.0;531.77;531.77;1;1;4586;0;5643.95;0;
745;g745;387.2124668022977;798.8059124778777;9508.377120156443;559.16;559.16;4;4;4602;0;62905.93;0;
746;g746;0.6825987511519293;26.29133792118534;735.6823515052052;18.4;18.4;2;2;4608;0;3012.82;0;
747;g747;13.946078815048248;66.81274667579275;0.0;46.77;46.77;2;2;4609;0;21978.07;0;
748;g748;292.9278733725923;772.0;8310.530135093722;540.4;540.4;4;4;4613;0;70466.77;0;
749;g749;23.95221937447543;186.5456528361498;851.6132688298443;130.58;130.58;2;2;4620;0;16188.78;0;
750;g750;13.735149713085011;73.80471394407908;0.0;51.66;51.66;4;4;4624;0;15667.79;0;
751;g751;0.0;156.10087006260522;0.0;109.27;109.27;4;4;4633;0;8618.46;0;
752;g752;0.0;347.52905955937706;0.0;243.27;243.27;2;2;4638;0;9419.63;0;
753;g753;13.673832264537959;89.97659809516504;1224.609383906049;62.98;62.98;1;1;4647;0;13376.52;0;
754;g754;44.788191496096495;208.34277793359604;1288.9953739565435;145.84;145.84;1;1;4654;0;10394.29;0;
755;g755;39.8150449885292;297.50279717436916;1313.863348227249;208.25;208.25;4;4;4657;0;24217.45;0;
756;g756;0.0;166.20376086376723;0.0;116.34;116.34;2;2;4661;0;9453.0;0;
757;g757;672.6973140935328;1979.8329384539188;10302.311701733024;1385.88;1385.88;1;1;4662;0;114355.16;0;
758;g758;0.0;226.61250187324936;0.0;158.63;158.63;1;1;4663;0;8448.52;0;
759;g759;169.1535531735105;499.7970692178334;5057.06817499641;349.86;349.86;2;2;4666;0;53775.4;0;
760;g760;0.0;110.00396527155154;0.0;77.0;77.0;1;1;4667;0;6871.33;0;
761;g761;167.33515361809958;499.9570171451553;5717.868522100534;349.97;349.97;1;1;4670;0;49949.63;0;
762;g762;357.0522497826156;799.3093429373589;9346.605898206628;559.52;559.52;2;2;4676;0;65382.9;0;
763;g763;314.79752357390373;898.7127532361586;9241.618611187234;629.1;629.1;1;1;4690;0;72257.63;0;
764;g764;0.0;185.84328467942984;0.0;130.09;130.09;2;2;4695;0;6913.06;0;
765;g765;34.39412646004248;275.3123785635012;1256.8326940945576;192.72;192.72;1;1;4701;0;35804.93;0;
766;g766;0.0;118.50174547795486;795.9744435410237;82.95;82.95;2;2;4708;0;10985.51;0;
767;g767;13.630490622581844;74.61844577630796;62.972593959582355;52.23;52.23;2;2;4739;0;12319.64;0;
768;g768;0.0;553.66;872.9360694603172;387.56;387.56;2;2;4749;0;7042.7;0;
769;g769;12.924161916245861;54.286831300934686;0.0;38.0;38.0;2;2;4755;0;6260.98;0;
770;g770;227.13950163504825;599.7215257138711;8746.989334112634;419.81;419.81;1;1;4758;0;58237.11;0;
771;g771;23.818181629944288;187.57593595792267;358.4907072604609;131.3;131.3;4;4;4772;0;15186.44;0;
772;g772;6.766317257619529;60.65738248522174;102.79030940991652;42.46;42.46;2;2;4773;0;4887.04;0;
773;g773;329.79147961882586;886.7703845611804;9231.184260021178;620.74;620.74;1;1;4776;0;64364.33;0;
774;g774;394.5333098051954;987.49912151753;10580.18200776887;691.25;691.25;1;1;4783;0;69364.09;0;
775;g775;326.10612271921997;799.2823770128439;9066.442046662476;559.5;559.5;1;1;4788;0;66802.85;0;
776;g776;0.0;297.8942196617729;0.0;208.53;208.53;2;2;4805;0;6784.55;0;
777;g777;0.0;119.34329629412302;0.0;83.54;83.54;1;1;4816;0;8337.27;0;
778;g778;374.62733861857686;992.9497468122713;10329.492018689274;695.06;695.06;2;2;4819;0;75087.5;0;
779;g779;0.3427881626284644;9.98207297537233;0.0;6.99;6.99;2;2;4823;0;154.25;0;
780;g780;412.38977195863436;1194.2137208622398;9105.304127893494;835.95;835.95;2;2;4824;0;89410.24;0;
781;g781;0.17990713637513664;10.761522912928932;0.0;7.53;7.53;4;4;4834;0;990.39;0;
782;g782;0.48783707206179283;13.349786801072163;395.1559321376121;9.34;9.34;4;4;4843;0;2354.38;0;
783;g783;194.36886804697758;500.0;4628.145573132469;350.0;350.0;1;1;4844;0;12946.73;0;
784;g784;0.0;93.85218350291377;439.66361461036365;65.7;65.7;4;4;4845;0;4644.58;0;
785;g785;140.5246944780668;284.3826818933928;4765.668582099803;199.07;199.07;2;2;4846;0;25308.45;0;
786;g786;0.0;299.23568950964545;0.0;209.46;209.46;2;2;4847;0;4529.42;0;
787;g787;155.320526607249;397.5934895410935;7152.1528747376215;278.32;278.32;2;2;4848;0;31447.13;0;
788;g788;13.527204198566217;151.7962500982151;574.6887700928248;106.26;106.26;2;2;4850;0;7908.84;0;
789;g789;0.14280926869729876;94.09434964143901;665.1003211934485;65.87;65.87;4;4;4871;0;6175.52;0;
790;g790;0.0;134.917151881317;0.0;94.44;94.44;4;4;4880;0;5445.95;0;
791;g791;1.5666788594618382;13.433212973049402;910.3121342423261;9.4;9.4;2;2;4882;0;2081.82;0;
