<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus1415;7.46573;7.17228;6.97674;6.86129;6.93494;7.07845;7.48034;7.7735;7.94302;8.13271;8.06139;8.0991;7.84218;7.77525;7.74164;7.86937;8.54103;9.33778;9.10922;9.26238;9.24747;8.82045;8.35864;7.80477;7.42744;7.15006;6.82885;6.91887;6.99077;7.43241;7.95208;8.26278;8.50975;8.8751;8.91836;8.78596;
Bus1416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1418;3.07412;2.95329;2.87278;2.82524;2.85557;2.91466;3.08014;3.20085;3.27066;3.34876;3.3194;3.33492;3.22913;3.20157;3.18773;3.24033;3.51689;3.84497;3.75086;3.81392;3.80778;3.63195;3.44179;3.21373;3.05836;2.94414;2.81188;2.84895;2.87855;3.0604;3.27439;3.40232;3.50402;3.65445;3.67227;3.61775;
Bus1419;1.01007;0.97037;0.94391;0.92829;0.93826;0.95767;1.01205;1.05171;1.07464;1.10031;1.09066;1.09576;1.061;1.05195;1.0474;1.06468;1.15555;1.26335;1.23242;1.25314;1.25113;1.19335;1.13088;1.05594;1.00489;0.96736;0.9239;0.93608;0.94581;1.00556;1.07587;1.1179;1.15132;1.20075;1.2066;1.18869;
Bus1420;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1422;0.2635;0.25314;0.24624;0.24216;0.24476;0.24983;0.26401;0.27436;0.28034;0.28704;0.28452;0.28585;0.27678;0.27442;0.27323;0.27774;0.30145;0.32957;0.3215;0.32691;0.32638;0.31131;0.29501;0.27546;0.26214;0.25236;0.24102;0.2442;0.24673;0.26232;0.28066;0.29163;0.30034;0.31324;0.31477;0.31009;
Bus1423;0.2635;0.25314;0.24624;0.24216;0.24476;0.24983;0.26401;0.27436;0.28034;0.28704;0.28452;0.28585;0.27678;0.27442;0.27323;0.27774;0.30145;0.32957;0.3215;0.32691;0.32638;0.31131;0.29501;0.27546;0.26214;0.25236;0.24102;0.2442;0.24673;0.26232;0.28066;0.29163;0.30034;0.31324;0.31477;0.31009;
Bus1424;0.52699;0.50628;0.49248;0.48433;0.48953;0.49966;0.52802;0.54872;0.56068;0.57407;0.56904;0.5717;0.55357;0.54884;0.54647;0.55548;0.6029;0.65914;0.643;0.65381;0.65276;0.62262;0.59002;0.55093;0.52429;0.50471;0.48204;0.48839;0.49347;0.52464;0.56132;0.58325;0.60069;0.62648;0.62953;0.62019;
Bus1425;1.62489;1.56102;1.51847;1.49334;1.50937;1.5406;1.62807;1.69188;1.72878;1.77006;1.75454;1.76275;1.70683;1.69226;1.68495;1.71274;1.85893;2.03234;1.9826;2.01593;2.01268;1.91974;1.81923;1.69869;1.61656;1.55619;1.48628;1.50587;1.52152;1.61764;1.73075;1.79837;1.85212;1.93164;1.94106;1.91224;
Bus1426;0.70266;0.67504;0.65663;0.64577;0.6527;0.66621;0.70403;0.73162;0.74758;0.76543;0.75872;0.76227;0.73809;0.73179;0.72862;0.74065;0.80386;0.87885;0.85734;0.87175;0.87035;0.83016;0.7867;0.73457;0.69905;0.67295;0.64271;0.65119;0.65795;0.69952;0.74843;0.77767;0.80092;0.8353;0.83938;0.82691;
Bus1427;6.67524;6.41286;6.23803;6.1348;6.20066;6.32897;6.6883;6.95042;7.102;7.2716;7.20784;7.24155;7.01184;6.95199;6.92194;7.03614;7.63668;8.34908;8.14472;8.28165;8.26833;7.88652;7.47361;6.97838;6.641;6.393;6.10579;6.18628;6.25057;6.64545;7.1101;7.38789;7.60872;7.93539;7.97406;7.85568;
Bus1428;4.21594;4.05023;3.93981;3.87461;3.9162;3.99724;4.22419;4.38974;4.48547;4.59259;4.55232;4.57361;4.42853;4.39073;4.37175;4.44388;4.82317;5.2731;5.14403;5.23052;5.2221;4.98096;4.72018;4.4074;4.19432;4.03768;3.85629;3.90713;3.94773;4.19712;4.49059;4.66604;4.80551;5.01182;5.03625;4.96148;
Bus1429;0.52699;0.50628;0.49248;0.48433;0.48953;0.49966;0.52802;0.54872;0.56068;0.57407;0.56904;0.5717;0.55357;0.54884;0.54647;0.55548;0.6029;0.65914;0.643;0.65381;0.65276;0.62262;0.59002;0.55093;0.52429;0.50471;0.48204;0.48839;0.49347;0.52464;0.56132;0.58325;0.60069;0.62648;0.62953;0.62019;
Bus1430;0.17566;0.16876;0.16416;0.16144;0.16318;0.16655;0.17601;0.18291;0.18689;0.19136;0.18968;0.19057;0.18452;0.18295;0.18216;0.18516;0.20097;0.21971;0.21433;0.21794;0.21759;0.20754;0.19667;0.18364;0.17476;0.16824;0.16068;0.1628;0.16449;0.17488;0.18711;0.19442;0.20023;0.20883;0.20984;0.20673;
Bus1431;3.60112;3.45957;3.36525;3.30956;3.34509;3.41431;3.60816;3.74957;3.83134;3.92284;3.88844;3.90662;3.7827;3.75042;3.7342;3.79581;4.11979;4.50411;4.39386;4.46773;4.46054;4.25457;4.03182;3.76465;3.58265;3.44885;3.29391;3.33734;3.37202;3.58504;3.83571;3.98557;4.1047;4.28093;4.3018;4.23793;
Bus1432;3.60112;3.45957;3.36525;3.30956;3.34509;3.41431;3.60816;3.74957;3.83134;3.92284;3.88844;3.90662;3.7827;3.75042;3.7342;3.79581;4.11979;4.50411;4.39386;4.46773;4.46054;4.25457;4.03182;3.76465;3.58265;3.44885;3.29391;3.33734;3.37202;3.58504;3.83571;3.98557;4.1047;4.28093;4.3018;4.23793;
Bus1433;0.79049;0.75942;0.73871;0.72649;0.73429;0.74948;0.79204;0.82308;0.84103;0.86111;0.85356;0.85755;0.83035;0.82326;0.8197;0.83323;0.90434;0.98871;0.96451;0.98072;0.97914;0.93393;0.88503;0.82639;0.78643;0.75707;0.72305;0.73259;0.7402;0.78696;0.84199;0.87488;0.90103;0.93972;0.9443;0.93028;
Bus1434;1.31748;1.2657;1.23119;1.21082;1.22381;1.24914;1.32006;1.37179;1.40171;1.43518;1.4226;1.42925;1.38391;1.3721;1.36617;1.38871;1.50724;1.64784;1.60751;1.63454;1.63191;1.55655;1.47505;1.37731;1.31072;1.26178;1.20509;1.22098;1.23367;1.3116;1.40331;1.45814;1.50172;1.56619;1.57383;1.55046;
Bus1435;4.04028;3.88147;3.77565;3.71317;3.75303;3.83069;4.04818;4.20683;4.29858;4.40123;4.36264;4.38304;4.24401;4.20778;4.18959;4.25872;4.6222;5.05339;4.9297;5.01258;5.00451;4.77342;4.5235;4.22376;4.01955;3.86945;3.69561;3.74433;3.78324;4.02224;4.30348;4.47162;4.60528;4.803;4.82641;4.75475;
Bus1436;1.88839;1.81416;1.76471;1.7355;1.75413;1.79043;1.89209;1.96624;2.00912;2.0571;2.03906;2.0486;1.98361;1.96668;1.95818;1.99049;2.16038;2.36191;2.3041;2.34284;2.33907;2.23105;2.11425;1.97415;1.8787;1.80855;1.7273;1.75007;1.76825;1.87996;2.01141;2.09;2.15247;2.24488;2.25582;2.22233;
Bus1437;0.35133;0.33752;0.32832;0.32288;0.32635;0.3331;0.35202;0.36581;0.37379;0.38272;0.37936;0.38113;0.36904;0.36589;0.36431;0.37032;0.40193;0.43943;0.42867;0.43588;0.43518;0.41508;0.39335;0.36728;0.34953;0.33647;0.32136;0.32559;0.32898;0.34976;0.37422;0.38884;0.40046;0.41765;0.41969;0.41346;
Bus1438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1439;2.15189;2.0673;2.01094;1.97767;1.9989;2.04026;2.1561;2.2406;2.28946;2.34413;2.32358;2.33445;2.26039;2.2411;2.23141;2.26823;2.46183;2.69148;2.6256;2.66974;2.66545;2.54236;2.40926;2.24961;2.14085;2.0609;1.96831;1.99426;2.01499;2.14228;2.29207;2.38162;2.45281;2.55812;2.57059;2.53242;
Bus1440;2.1958;2.10949;2.05198;2.01803;2.03969;2.0819;2.2001;2.28632;2.33618;2.39197;2.371;2.38209;2.30652;2.28684;2.27695;2.31452;2.51207;2.74641;2.67918;2.72423;2.71984;2.59425;2.45842;2.29552;2.18454;2.10296;2.00848;2.03496;2.05611;2.186;2.33885;2.43023;2.50287;2.61032;2.62305;2.58411;
Bus1441;0.48308;0.46409;0.45144;0.44397;0.44873;0.45802;0.48402;0.50299;0.51396;0.52623;0.52162;0.52406;0.50744;0.5031;0.50093;0.50919;0.55265;0.60421;0.58942;0.59933;0.59837;0.57073;0.54085;0.50501;0.4806;0.46265;0.44187;0.44769;0.45234;0.48092;0.51455;0.53465;0.55063;0.57427;0.57707;0.5685;
Bus1442;1.84447;1.77197;1.72367;1.69514;1.71334;1.74879;1.84808;1.92051;1.96239;2.00926;1.99164;2.00095;1.93748;1.92094;1.91264;1.9442;2.11014;2.30698;2.25051;2.28835;2.28467;2.17917;2.06508;1.92824;1.83501;1.76649;1.68713;1.70937;1.72713;1.83624;1.96463;2.04139;2.10241;2.19267;2.20336;2.17065;
Bus1443;1.84447;1.77197;1.72367;1.69514;1.71334;1.74879;1.84808;1.92051;1.96239;2.00926;1.99164;2.00095;1.93748;1.92094;1.91264;1.9442;2.11014;2.30698;2.25051;2.28835;2.28467;2.17917;2.06508;1.92824;1.83501;1.76649;1.68713;1.70937;1.72713;1.83624;1.96463;2.04139;2.10241;2.19267;2.20336;2.17065;
Bus1444;5.05034;4.85183;4.71956;4.64146;4.69129;4.78837;5.06023;5.25854;5.37322;5.50154;5.4533;5.4788;5.30501;5.25973;5.23699;5.32339;5.77775;6.31674;6.16212;6.26572;6.25564;5.96677;5.65438;5.2797;5.02444;4.83681;4.61951;4.68041;4.72905;5.0278;5.37935;5.58952;5.7566;6.00375;6.03301;5.94344;
Bus1445;2.94237;2.82672;2.74966;2.70416;2.73318;2.78974;2.94813;3.06367;3.13048;3.20524;3.17714;3.192;3.09074;3.06436;3.05112;3.10146;3.36617;3.68019;3.5901;3.65047;3.64459;3.47629;3.29429;3.076;2.92728;2.81797;2.69137;2.72685;2.75519;2.92924;3.13406;3.25651;3.35384;3.49784;3.51488;3.4627;
Bus1446;2.37147;2.27825;2.21614;2.17947;2.20286;2.24845;2.37611;2.46923;2.52308;2.58333;2.56068;2.57265;2.49105;2.46979;2.45911;2.49968;2.71303;2.96612;2.89352;2.94217;2.93743;2.80179;2.6551;2.47916;2.3593;2.2712;2.16916;2.19776;2.2206;2.36088;2.52596;2.62465;2.7031;2.81915;2.83289;2.79083;
Bus1447;2.50321;2.40482;2.33926;2.30055;2.32525;2.37336;2.50811;2.60641;2.66325;2.72685;2.70294;2.71558;2.62944;2.607;2.59573;2.63855;2.86376;3.1309;3.05427;3.10562;3.10062;2.95744;2.8026;2.61689;2.49038;2.39737;2.28967;2.31986;2.34396;2.49204;2.66629;2.77046;2.85327;2.97577;2.99027;2.94588;
Bus1448;5.00643;4.80964;4.67852;4.6011;4.65049;4.74673;5.01623;5.21282;5.3265;5.4537;5.40588;5.43116;5.25888;5.21399;5.19145;5.2771;5.72751;6.26181;6.10854;6.21124;6.20124;5.91489;5.60521;5.23379;4.98075;4.79475;4.57934;4.63971;4.68793;4.98408;5.33257;5.54092;5.70654;5.95154;5.98055;5.89176;
Bus1449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1450;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1451;3.64503;3.50176;3.40629;3.34992;3.38588;3.45595;3.65217;3.7953;3.87806;3.97068;3.93586;3.95427;3.82883;3.79615;3.77974;3.8421;4.17003;4.55904;4.44744;4.52222;4.51494;4.30645;4.08099;3.81057;3.62634;3.49091;3.33408;3.37804;3.41314;3.62876;3.88249;4.03418;4.15476;4.33314;4.35426;4.28961;
Bus1452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1455;4.61118;4.42994;4.30916;4.23786;4.28335;4.37199;4.62021;4.80128;4.90598;5.02315;4.9791;5.00238;4.8437;4.80236;4.7816;4.86049;5.27534;5.76746;5.62628;5.72088;5.71167;5.44792;5.16269;4.82059;4.58754;4.41622;4.21782;4.27342;4.31783;4.5906;4.91158;5.10348;5.25602;5.48168;5.5084;5.42662;
Bus1456;2.98629;2.86891;2.7907;2.74452;2.77398;2.83138;2.99214;3.1094;3.17721;3.25308;3.22456;3.23964;3.13687;3.1101;3.09666;3.14775;3.41641;3.73511;3.64369;3.70495;3.69899;3.52818;3.34346;3.12191;2.97098;2.86003;2.73154;2.76755;2.79631;2.97296;3.18083;3.30511;3.4039;3.55004;3.56734;3.51438;
Bus1457;1.62489;1.56102;1.51847;1.49334;1.50937;1.5406;1.62807;1.69188;1.72878;1.77006;1.75454;1.76275;1.70683;1.69226;1.68495;1.71274;1.85893;2.03234;1.9826;2.01593;2.01268;1.91974;1.81923;1.69869;1.61656;1.55619;1.48628;1.50587;1.52152;1.61764;1.73075;1.79837;1.85212;1.93164;1.94106;1.91224;
Bus1458;1.44923;1.39227;1.35431;1.3319;1.3462;1.37405;1.45207;1.50897;1.54188;1.5787;1.56486;1.57218;1.52231;1.50931;1.50279;1.52758;1.65796;1.81263;1.76826;1.79799;1.7951;1.7122;1.62256;1.51504;1.4418;1.38795;1.3256;1.34307;1.35703;1.44276;1.54364;1.60395;1.65189;1.72281;1.73121;1.70551;
Bus1459;2.54713;2.44701;2.3803;2.34091;2.36604;2.415;2.55212;2.65213;2.70997;2.77469;2.75036;2.76322;2.67557;2.65273;2.64127;2.68484;2.914;3.18583;3.10785;3.1601;3.15502;3.00933;2.85177;2.6628;2.53407;2.43943;2.32984;2.36056;2.38509;2.53576;2.71306;2.81906;2.90333;3.02798;3.04274;2.99756;
Bus1460;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1461;2.1958;2.10949;2.05198;2.01803;2.03969;2.0819;2.2001;2.28632;2.33618;2.39197;2.371;2.38209;2.30652;2.28684;2.27695;2.31452;2.51207;2.74641;2.67918;2.72423;2.71984;2.59425;2.45842;2.29552;2.18454;2.10296;2.00848;2.03496;2.05611;2.186;2.33885;2.43023;2.50287;2.61032;2.62305;2.58411;
Bus1462;1.80056;1.72978;1.68263;1.65478;1.67255;1.70716;1.80408;1.87478;1.91567;1.96142;1.94422;1.95331;1.89135;1.87521;1.8671;1.89791;2.05989;2.25205;2.19693;2.23387;2.23027;2.12728;2.01591;1.88233;1.79132;1.72443;1.64696;1.66867;1.68601;1.79252;1.91785;1.99279;2.05235;2.14047;2.1509;2.11897;
Bus1463;3.33762;3.20643;3.11901;3.0674;3.10033;3.16449;3.34415;3.47521;3.551;3.6358;3.60392;3.62077;3.50592;3.47599;3.46097;3.51807;3.81834;4.17454;4.07236;4.14083;4.13416;3.94326;3.73681;3.48919;3.3205;3.1965;3.0529;3.09314;3.12529;3.32272;3.55505;3.69395;3.80436;3.96769;3.98703;3.92784;
Bus1464;2.59105;2.4892;2.42134;2.38127;2.40683;2.45664;2.59612;2.69786;2.7567;2.82253;2.79778;2.81086;2.7217;2.69847;2.6868;2.73113;2.96424;3.24076;3.16144;3.21459;3.20942;3.06121;2.90094;2.70872;2.57776;2.48149;2.37001;2.40125;2.42621;2.57948;2.75984;2.86767;2.95338;3.08018;3.0952;3.04924;
Bus1465;3.60112;3.45957;3.36525;3.30956;3.34509;3.41431;3.60816;3.74957;3.83134;3.92284;3.88844;3.90662;3.7827;3.75042;3.7342;3.79581;4.11979;4.50411;4.39386;4.46773;4.46054;4.25457;4.03182;3.76465;3.58265;3.44885;3.29391;3.33734;3.37202;3.58504;3.83571;3.98557;4.1047;4.28093;4.3018;4.23793;
Bus1466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1467;2.4593;2.36263;2.29822;2.26019;2.28445;2.33173;2.46411;2.56068;2.61652;2.67901;2.65552;2.66794;2.58331;2.56126;2.55019;2.59226;2.81351;3.07598;3.00068;3.05114;3.04623;2.90556;2.75344;2.57098;2.44669;2.35531;2.2495;2.27916;2.30284;2.44832;2.61951;2.72186;2.80321;2.92356;2.93781;2.8942;
Bus1468;4.25986;4.09242;3.98085;3.91497;3.957;4.03888;4.26819;4.43547;4.53219;4.64043;4.59974;4.62125;4.47466;4.43647;4.41729;4.49017;4.87341;5.32803;5.19761;5.285;5.2765;5.03284;4.76934;4.45331;4.23801;4.07974;3.89646;3.94783;3.98885;4.24084;4.53736;4.71464;4.85557;5.06403;5.08871;5.01316;
Bus1469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1470;39.74401;38.18183;37.14088;36.52628;36.91838;37.68236;39.82181;41.38245;42.2849;43.29473;42.91507;43.11579;41.7481;41.39178;41.21285;41.8928;45.46841;49.70997;48.49321;49.30853;49.22918;46.95591;44.49749;41.54893;39.54018;38.06357;36.35357;36.8328;37.21557;39.56663;42.33314;43.98713;45.30192;47.24688;47.47716;46.77231;
Bus1471;12.51607;12.02411;11.6963;11.50275;11.62623;11.86682;12.54057;13.03204;13.31624;13.63425;13.51469;13.5779;13.14719;13.03498;12.97863;13.19276;14.31878;15.65452;15.27134;15.5281;15.50311;14.78722;14.01302;13.08447;12.45188;11.98687;11.44836;11.59928;11.71982;12.46021;13.33143;13.8523;14.26635;14.87885;14.95137;14.7294;
Bus1472;8.4758;8.14264;7.92065;7.78958;7.8732;8.03613;8.49239;8.82521;9.01766;9.23302;9.15205;9.19486;8.90319;8.8272;8.78904;8.93405;9.69658;10.60113;10.34164;10.51552;10.4986;10.0138;9.48952;8.86071;8.43233;8.11742;7.75275;7.85495;7.93658;8.43797;9.02795;9.38068;9.66107;10.07585;10.12496;9.97465;
Bus1473;0.61482;0.59066;0.57456;0.56505;0.57111;0.58293;0.61603;0.64017;0.65413;0.66975;0.66388;0.66698;0.64583;0.64031;0.63755;0.64807;0.70338;0.76899;0.75017;0.76278;0.76156;0.72639;0.68836;0.64275;0.61167;0.58883;0.56238;0.56979;0.57571;0.61208;0.65488;0.68046;0.7008;0.73089;0.73445;0.72355;
Bus1474;3.16195;3.03767;2.95485;2.90596;2.93715;2.99793;3.16814;3.29231;3.3641;3.44444;3.41424;3.43021;3.3214;3.29305;3.27881;3.33291;3.61738;3.95483;3.85802;3.92289;3.91658;3.73572;3.54013;3.30555;3.14574;3.02826;2.89222;2.93034;2.9608;3.14784;3.36794;3.49953;3.60413;3.75887;3.77719;3.72111;
Bus1475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1479;1.49315;1.43446;1.39535;1.37226;1.38699;1.41569;1.49607;1.5547;1.5886;1.62654;1.61228;1.61982;1.56844;1.55505;1.54833;1.57387;1.70821;1.86756;1.82184;1.85248;1.84949;1.76409;1.67173;1.56095;1.48549;1.43001;1.36577;1.38377;1.39815;1.48648;1.59042;1.65256;1.70195;1.77502;1.78367;1.75719;
Bus1480;1.49315;1.43446;1.39535;1.37226;1.38699;1.41569;1.49607;1.5547;1.5886;1.62654;1.61228;1.61982;1.56844;1.55505;1.54833;1.57387;1.70821;1.86756;1.82184;1.85248;1.84949;1.76409;1.67173;1.56095;1.48549;1.43001;1.36577;1.38377;1.39815;1.48648;1.59042;1.65256;1.70195;1.77502;1.78367;1.75719;
Bus1481;3.86461;3.71271;3.61149;3.55173;3.58985;3.66414;3.87218;4.02393;4.11168;4.20987;4.17296;4.19247;4.05948;4.02484;4.00744;4.07355;4.42124;4.83368;4.71536;4.79464;4.78693;4.56588;4.32683;4.04012;3.84479;3.70121;3.53493;3.58153;3.61875;3.84736;4.11637;4.2772;4.40505;4.59417;4.61656;4.54803;
Bus1482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1483;0.30741;0.29533;0.28728;0.28252;0.28556;0.29147;0.30801;0.32009;0.32707;0.33488;0.33194;0.33349;0.32291;0.32016;0.31877;0.32403;0.35169;0.3845;0.37509;0.38139;0.38078;0.36319;0.34418;0.32137;0.30584;0.29441;0.28119;0.28489;0.28786;0.30604;0.32744;0.34023;0.3504;0.36545;0.36723;0.36177;
Bus1484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1488;4.34769;4.1768;4.06293;3.99569;4.03859;4.12216;4.3562;4.52692;4.62564;4.73611;4.69458;4.71653;4.56692;4.52794;4.50837;4.58275;4.97389;5.43789;5.30478;5.39397;5.38529;5.13661;4.86768;4.54513;4.32539;4.16386;3.9768;4.02922;4.0711;4.32828;4.63092;4.81185;4.95568;5.16844;5.19363;5.11653;
Bus1489;0.8344;0.80161;0.77975;0.76685;0.77508;0.79112;0.83604;0.8688;0.88775;0.90895;0.90098;0.90519;0.87648;0.869;0.86524;0.87952;0.95459;1.04363;1.01809;1.03521;1.03354;0.98581;0.9342;0.8723;0.83013;0.79912;0.76322;0.77329;0.78132;0.83068;0.88876;0.92349;0.95109;0.99192;0.99676;0.98196;
Bus1490;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus1491;2.28363;2.19387;2.13406;2.09875;2.12128;2.16517;2.2881;2.37778;2.42963;2.48765;2.46584;2.47737;2.39879;2.37831;2.36803;2.4071;2.61255;2.85626;2.78635;2.8332;2.82864;2.69802;2.55676;2.38734;2.27192;2.18708;2.08882;2.11636;2.13835;2.27344;2.4324;2.52744;2.60298;2.71474;2.72797;2.68747;
Bus1492;2.72279;2.61577;2.54446;2.50235;2.52922;2.58155;2.72812;2.83504;2.89687;2.96605;2.94004;2.95379;2.86009;2.83568;2.82342;2.87;3.11496;3.40554;3.32219;3.37804;3.37261;3.21687;3.04845;2.84645;2.70883;2.60767;2.49052;2.52335;2.54958;2.71064;2.90017;3.01348;3.10356;3.2368;3.25258;3.20429;
