<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
559;g559;0;20.163243795831452;0.0;14.11;14.11;0;0;2904;0;0;0;
560;g560;0;19.77484451270861;0.0;13.84;13.84;0;0;2904;0;0;0;
561;g561;1.7221605238700228;16.153325156985602;1106.5255863516961;11.31;11.31;2;2;2908;0;0.0;0;
562;g562;0;5.381986032647369;0.0;3.77;3.77;0;0;2928;0;0.0;0;
563;g563;0;7.229931604705857;0.0;5.06;5.06;0;0;2929;0;0.0;0;
564;g564;1.5475037606130813;29.25133813038671;0.0;20.48;20.48;4;4;2941;0;0.0;0;
565;g565;0;7.071106136940667;0.0;4.95;4.95;0;0;2948;0;0.0;0;
566;g566;2.347086059249958;17.910444913520944;0.0;12.54;12.54;1;1;2954;0;0.0;0;
567;g567;0;9.50563509810294;0.0;6.65;6.65;0;0;2954;0;0.0;0;
568;g568;0;4.302411141131221;0.0;3.01;3.01;0;0;2975;0;0.0;0;
569;g569;0;7.965715703804737;0.0;5.58;5.58;0;0;2982;0;0.0;0;
570;g570;0;22.176599257295887;0.0;15.52;15.52;0;0;2993;0;0;0;
571;g571;0;16.97761497634904;1414.1344204031416;11.88;11.88;0;0;3020;0;0.0;0;
572;g572;1.6253058327149454;16.857494241819087;1021.136627397258;11.8;11.8;1;1;3020;0;0.0;0;
573;g573;0;4.8216512280831285;0.0;3.38;3.38;0;0;3021;0;0.0;0;
574;g574;1.9484398095014523;12.916206194972293;991.2989133341711;9.04;9.04;1;1;3022;0;0.0;0;
575;g575;0;12.799628390018345;598.8405445700771;8.96;8.96;0;0;3022;0;0.0;0;
576;g576;4.465328344159845;18.106731152883967;891.1283835047648;12.67;12.67;2;2;3024;0;0.0;0;
577;g577;0;2.103246461983635;8.007577370738773;1.47;1.47;0;0;3027;0;0;0;
578;g578;3.9118252124698776;11.890717458698923;1039.0374458703495;8.32;8.32;4;4;3027;0;0.0;0;
579;g579;0;11.260530140183947;557.5887217985447;7.88;7.88;0;0;3029;0;0.0;0;
580;g580;0;6.113726357399584;0.0;4.28;4.28;0;0;3036;0;0;0;
581;g581;13.379536672647296;52.017856809063844;0.0;36.41;36.41;1;1;3038;0;0.0;0;
582;g582;2.394480620871679;15.935239173841486;1394.0310984954385;11.15;11.15;1;1;3049;0;0.0;0;
583;g583;1.4509812282286871;15.657273660312693;588.804833768276;10.96;10.96;1;1;3059;0;0.0;0;
584;g584;0;0.635870545555646;0.0;0.45;0.45;0;0;3060;0;0.0;0;
585;g585;0;17.219345704973254;428.30627012329364;12.05;12.05;0;0;3070;0;0.0;0;
586;g586;1.1387701625898707;19.16581627173803;998.3975466378995;13.42;13.42;2;2;3098;0;0.0;0;
587;g587;0;8.718003066423453;0.0;6.1;6.1;0;0;3107;0;0.0;0;
588;g588;5.163167300242237;51.46094378126612;28.383986392052066;36.02;36.02;2;2;3110;0;0.0;0;
589;g589;0;10.908878708024604;100.63017032622929;7.64;7.64;0;0;3113;0;0.0;0;
590;g590;4.637292485112363;23.820832716634108;0.0;16.67;16.67;1;1;3116;0;0.0;0;
591;g591;1.7323330499756249;25.196707677646234;0.0;17.64;17.64;2;2;3117;0;0.0;0;
592;g592;2.376855252530856;30.761479938587634;0.0;21.53;21.53;2;2;3118;0;0.0;0;
593;g593;0;4.034230763039308;0.0;2.82;2.82;0;0;3122;0;0.0;0;
594;g594;2.35193380156477;16.533021374205617;1349.421695354736;11.57;11.57;2;2;3123;0;0.0;0;
595;g595;1.1502069623061988;15.927869866355213;500.6665057916807;11.15;11.15;1;1;3123;0;0.0;0;
596;g596;1.9531646218297887;20.612837950736964;454.6666221596495;14.43;14.43;1;1;3125;0;0.0;0;
597;g597;0;7.355562719916179;0.0;5.15;5.15;0;0;3126;0;0;0;
598;g598;0;6.620632312497358;0.0;4.63;4.63;0;0;3131;0;0;0;
599;g599;0;9.551632504453567;0.0;6.69;6.69;0;0;3132;0;0.0;0;
600;g600;1.7331184010522123;17.849561499414783;1145.499427389451;12.49;12.49;2;2;3132;0;0.0;0;
601;g601;0;10.880271559859018;76.5227754256735;7.62;7.62;0;0;3136;0;0.0;0;
602;g602;0;13.588094591051656;547.112173026349;9.51;9.51;0;0;3136;0;0.0;0;
603;g603;0;7.398944509857986;0.0;5.18;5.18;0;0;3140;0;0;0;
604;g604;0;7.331418723786196;0.0;5.13;5.13;0;0;3140;0;0.0;0;
605;g605;0;1.0078162494257126;135.28866385095114;0.71;0.71;0;0;3142;0;0;0;
606;g606;0;10.051779452242315;0.0;7.04;7.04;0;0;3147;0;0;0;
607;g607;0;8.034170055356277;0.0;5.62;5.62;0;0;3147;0;0.0;0;
608;g608;0;11.621186166666263;394.1557943633498;8.13;8.13;0;0;3151;0;0;0;
609;g609;5.0;46.3406216174762;529.2931844758841;32.44;32.44;2;2;3157;0;0.0;0;
610;g610;1.7596094561013274;15.782687023382605;1329.4626325300485;11.05;11.05;4;4;3159;0;0.0;0;
611;g611;2.0712701640511866;15.961439817836071;1045.7109751131745;11.17;11.17;4;4;3159;0;0.0;0;
612;g612;3.260596615342455;17.718149504267913;412.1945554841018;12.4;12.4;1;1;3159;0;0.0;0;
613;g613;6.122080082370553;26.178485221031508;767.677906643235;18.32;18.32;2;2;3178;0;0.0;0;
614;g614;4.962880918340673;26.20194023126559;587.9470397120483;18.34;18.34;4;4;3178;0;0.0;0;
615;g615;0;9.646934727330752;0.0;6.75;6.75;0;0;3185;0;0.0;0;
616;g616;2.947363791797727;11.767138460464556;1182.3569448249627;8.24;8.24;2;2;3185;0;0.0;0;
617;g617;1.9714564938600958;17.86513355359056;0.0;12.51;12.51;1;1;3188;0;0.0;0;
618;g618;0;9.620679759185304;0.0;6.73;6.73;0;0;3188;0;0.0;0;
619;g619;3.058267882198478;19.687197728896738;1083.8901097225894;13.78;13.78;2;2;3210;0;0.0;0;
620;g620;2.2943072172767893;22.442299164110796;0.0;15.71;15.71;1;1;3219;0;0.0;0;
621;g621;2.991657818424934;11.732853686884182;1107.1706812916457;8.21;8.21;2;2;3219;0;0.0;0;
622;g622;1.5429523347736884;22.076653655325515;188.12608372592422;15.45;15.45;4;4;3238;0;0.0;0;
623;g623;4.7955228263096865;21.526804088161548;950.9216728299618;15.07;15.07;4;4;3239;0;0.0;0;
624;g624;0;5.098602909177961;0.0;3.57;3.57;0;0;3241;0;0;0;
625;g625;0;8.61147819818165;0.0;6.03;6.03;0;0;3244;0;0;0;
626;g626;0;9.791063133128258;0.0;6.85;6.85;0;0;3246;0;0;0;
627;g627;0;8.60207358026808;0.0;6.02;6.02;0;0;3250;0;0;0;
628;g628;0;7.013391463462392;0.0;4.91;4.91;0;0;3260;0;0;0;
629;g629;0;5.671455652107225;0.0;3.97;3.97;0;0;3264;0;0;0;
630;g630;1.3306987114555182;27.864104301921405;0.0;19.5;19.5;2;2;3265;0;0.0;0;
631;g631;5.4959602606263145;21.614586789945772;0.0;15.13;15.13;2;2;3265;0;0.0;0;
632;g632;0;11.898307084787527;0.0;8.33;8.33;0;0;3265;0;0.0;0;
633;g633;0;36.26177277855562;0.0;25.38;25.38;0;0;3266;0;0.0;0;
634;g634;0;33.814462161665176;0.0;23.67;23.67;0;0;3266;0;0;0;
635;g635;1.3772228664167583;11.869086046513024;183.70489072908902;8.31;8.31;1;1;3276;0;0.0;0;
636;g636;3.3090828674128865;11.853877104192792;1076.6953289108585;8.3;8.3;4;4;3276;0;0.0;0;
637;g637;5.270967930664295;32.028785551480915;0.0;22.42;22.42;1;1;3280;0;0.0;0;
638;g638;2.3889868954799645;25.975109050158874;0.0;18.18;18.18;1;1;3281;0;0.0;0;
639;g639;3.6379967380636975;26.307885675343282;169.71516967126058;18.42;18.42;2;2;3282;0;0.0;0;
640;g640;0;11.1850141867302;0.0;7.83;7.83;0;0;3295;0;0.0;0;
641;g641;0;12.90244005742735;536.6371469121973;9.03;9.03;0;0;3301;0;0.0;0;
642;g642;0;16.764791310533056;278.3745122634432;11.74;11.74;0;0;3308;0;0;0;
643;g643;1.2711556560159565;16.84213524894849;896.1460422630046;11.79;11.79;1;1;3308;0;0.0;0;
644;g644;1.6734685736052939;17.69355700546345;0.0;12.39;12.39;4;4;3313;0;0.0;0;
645;g645;0;9.851667005958967;0.0;6.9;6.9;0;0;3313;0;0;0;
646;g646;2.0272489482312257;11.77873319871248;1289.7564312743232;8.25;8.25;2;2;3315;0;0.0;0;
647;g647;2.5331194725868067;19.12298929015317;837.6115574278103;13.39;13.39;4;4;3315;0;0.0;0;
648;g648;0;9.493004898244354;0.0;6.65;6.65;0;0;3339;0;0.0;0;
649;g649;0;49.45616110649391;0.0;34.62;34.62;0;0;3345;0;0.0;0;
650;g650;0;7.494468460880966;0.0;5.25;5.25;0;0;3377;0;0.0;0;
651;g651;2.5402639309794446;19.891109819540905;208.49321198225425;13.92;13.92;1;1;3377;0;0.0;0;
652;g652;0;36.63043739170505;0.0;25.64;25.64;0;0;3382;0;0;0;
653;g653;1.4314100263692684;14.72797873075051;939.0518026050045;10.31;10.31;4;4;3383;0;0.0;0;
654;g654;0;34.309251829095736;0.0;24.02;24.02;0;0;3405;0;0.0;0;
655;g655;3.7882645966947157;23.855273572749507;0.0;16.7;16.7;2;2;3408;0;0.0;0;
656;g656;0;7.0932213365523396;0.0;4.97;4.97;0;0;3418;0;0.0;0;
657;g657;0;7.3382766244967605;0.0;5.14;5.14;0;0;3418;0;0;0;
658;g658;0;6.9445607157879605;0.0;4.86;4.86;0;0;3418;0;0.0;0;
659;g659;0;6.949890294227798;0.0;4.86;4.86;0;0;3418;0;0.0;0;
660;g660;0;7.335068180350402;0.0;5.13;5.13;0;0;3418;0;0.0;0;
661;g661;2.11741081106464;32.21873681459096;0.0;22.55;22.55;1;1;3423;0;0.0;0;
662;g662;3.2987428924528226;31.69621014307315;0.0;22.19;22.19;2;2;3423;0;0.0;0;
663;g663;0;22.933725480208754;294.5618304377995;16.05;16.05;0;0;3424;0;0.0;0;
664;g664;4.016787527094846;22.803085292591962;1187.584897511231;15.96;15.96;4;4;3424;0;0.0;0;
665;g665;0;2.881561422682222;0.0;2.02;2.02;0;0;3431;0;0.0;0;
666;g666;2.335094939984696;19.646860012410283;461.6892064623819;13.75;13.75;1;1;3434;0;0.0;0;
667;g667;2.5558262864870755;23.55535284724889;0.0;16.49;16.49;4;4;3437;0;0.0;0;
668;g668;2.046233934477744;11.825420123443086;951.9933768356185;8.28;8.28;2;2;3440;0;0.0;0;
669;g669;0;10.19134363047286;0.0;7.13;7.13;0;0;3440;0;0.0;0;
670;g670;0;1.3707585413969705;111.48926603368216;0.96;0.96;0;0;3445;0;0.0;0;
671;g671;1.270462488462996;20.196172155297635;190.19968723380657;14.14;14.14;2;2;3450;0;0.0;0;
672;g672;0;5.201215179370664;0.0;3.64;3.64;0;0;3451;0;0.0;0;
673;g673;2.7079201961693995;11.633108858097664;1096.332154575399;8.14;8.14;4;4;3454;0;0.0;0;
674;g674;1.8364855954657389;11.942484490511271;1022.1528764606608;8.36;8.36;2;2;3461;0;0.0;0;
675;g675;1.9201689278239762;13.106704068279821;846.1615605850723;9.17;9.17;4;4;3468;0;0.0;0;
676;g676;0;0.15209001626166763;218.2173279717535;0.11;0.11;0;0;3488;0;0.0;0;
678;g678;0;51.90938836140005;0.0;36.34;36.34;0;0;3491;0;0.0;0;
679;g679;4.6658169183620295;20.82178720288641;678.8709043741721;14.58;14.58;2;2;3495;0;0.0;0;
680;g680;1.4129147398284954;24.32704262426914;0.0;17.03;17.03;4;4;3504;0;0.0;0;
681;g681;0;48.59698193237351;0.0;34.02;34.02;0;0;3505;0;0;0;
682;g682;0;4.163664482345295;0.0;2.91;2.91;0;0;3507;0;0.0;0;
683;g683;2.6777408093521036;17.828457774033502;786.3485612407189;12.48;12.48;2;2;3508;0;0.0;0;
684;g684;0;46.285714285714285;412.70000000000056;32.4;32.4;0;0;3513;0;0.0;0;
685;g685;2.793213457107045;15.842995560017453;1288.436235011063;11.09;11.09;1;1;3513;0;0.0;0;
686;g686;2.9389791445120785;25.947491224062706;1194.2876733445655;18.16;18.16;1;1;3521;0;0.0;0;
687;g687;0;9.802352145622486;0.0;6.86;6.86;0;0;3530;0;0;0;
688;g688;1.6336534283768929;12.383780143746256;852.2857440830724;8.67;8.67;1;1;3544;0;0.0;0;
689;g689;2.6633999488952815;11.652912945611764;889.5921963526;8.16;8.16;1;1;3545;0;0.0;0;
690;g690;0;11.748314868966084;88.81688738060416;8.22;8.22;0;0;3550;0;0.0;0;
691;g691;2.5410106201484495;11.857417795394458;1187.5499304068394;8.3;8.3;1;1;3550;0;0.0;0;
692;g692;2.596417085720124;11.709000319472633;1392.712134937578;8.2;8.2;4;4;3550;0;0.0;0;
693;g693;0;29.066939059248202;0.0;20.35;20.35;0;0;3549;0;0.0;0;
694;g694;0;9.557057101612227;0.0;6.69;6.69;0;0;3584;0;0.0;0;
695;g695;4.06572736899955;19.890790265293255;1378.9834105036416;13.92;13.92;2;2;3587;0;0.0;0;
696;g696;6.007800515386563;19.948745099514703;2500.243387079062;13.96;13.96;4;4;3587;0;0.0;0;
697;g697;1.968236788436802;19.913677410777257;1077.0579202124277;13.94;13.94;4;4;3586;0;0.0;0;
698;g698;3.440098894918294;19.94118956968517;704.8631319905387;13.96;13.96;2;2;3586;0;0.0;0;
699;g699;2.4710783959560234;22.744821667055135;385.2336793758677;15.92;15.92;2;2;3600;0;0.0;0;
700;g700;4.583552437895733;22.993841121992855;515.5538372593717;16.1;16.1;1;1;3600;0;0.0;0;
701;g701;3.335072578830386;22.780090648739275;1117.7718721682331;15.95;15.95;4;4;3600;0;0.0;0;
702;g702;0;67.46717846166571;0.0;47.23;47.23;0;0;3604;0;0;0;
703;g703;0;97.29090947327576;0.0;68.1;68.1;0;0;3604;0;0;0;
704;g704;0;1.3778258120739244;0.0;0.96;0.96;0;0;3636;0;0.0;0;
705;g705;2.5667703576281733;14.716420422586468;1503.9023638043145;10.3;10.3;2;2;3646;0;0.0;0;
706;g706;0;23.909405085596646;0.0;16.74;16.74;0;0;3646;0;0.0;0;
707;g707;0;9.34220142677701;0.0;6.54;6.54;0;0;3649;0;0.0;0;
708;g708;0;6.605614331899538;0.0;4.62;4.62;0;0;3651;0;0;0;
709;g709;0;6.281209959267136;0.0;4.4;4.4;0;0;3651;0;0.0;0;
710;g710;0;11.901989515328516;360.5536413658027;8.33;8.33;0;0;3652;0;0.0;0;
711;g711;0;5.75118922732368;0.0;4.03;4.03;0;0;3657;0;0.0;0;
712;g712;0;9.661317234071433;0.0;6.76;6.76;0;0;3660;0;0.0;0;
713;g713;0;2.944202662428026;0.0;2.06;2.06;0;0;3661;0;0.0;0;
714;g714;2.1171198690004465;11.683505673411588;734.5580505010607;8.18;8.18;4;4;3667;0;0.0;0;
715;g715;2.264350569647849;11.727604751519866;1238.6034733453575;8.21;8.21;1;1;3667;0;0.0;0;
716;g716;0;4.2980921197850215;0.0;3.01;3.01;0;0;3668;0;0.0;0;
717;g717;0;4.612953098857903;0.0;3.23;3.23;0;0;3684;0;0.0;0;
718;g718;0;2.983316490228565;0.0;2.09;2.09;0;0;3686;0;0.0;0;
719;g719;0;9.234496257218352;0.0;6.46;6.46;0;0;3692;0;0.0;0;
720;g720;0;7.733649917731636;0.0;5.41;5.41;0;0;3694;0;0.0;0;
721;g721;0;8.8;0.0;6.16;6.16;0;0;3696;0;0;0;
722;g722;2.2726051978424473;23.983785921487325;629.9076154010609;16.79;16.79;2;2;3713;0;0.0;0;
723;g723;1.068665203548945;17.740003349802812;109.36661421922213;12.42;12.42;1;1;3715;0;0.0;0;
724;g724;2.965883956940186;18.97704693742847;0.0;13.28;13.28;4;4;3716;0;0.0;0;
725;g725;0;35.57687096906156;0.0;24.9;24.9;0;0;3717;0;0.0;0;
726;g726;0;8.751381014201765;0.0;6.13;6.13;0;0;3744;0;0.0;0;
727;g727;6.638244153434737;11.2;0.0;7.84;7.84;2;2;3748;0;0.0;0;
728;g728;0;33.8130773601534;0.0;23.67;23.67;0;0;3753;0;0.0;0;
729;g729;0;9.55637168815622;0.0;6.69;6.69;0;0;3758;0;0.0;0;
730;g730;0;19.815401509471535;175.7905339798217;13.87;13.87;0;0;3758;0;0.0;0;
731;g731;3.6449881833450526;21.728522604565693;1103.5118341997295;15.21;15.21;4;4;3760;0;0.0;0;
732;g732;3.161215482745958;11.874945292248345;1444.6333297700048;8.31;8.31;1;1;3761;0;0.0;0;
733;g733;0;9.345883340037995;0.0;6.54;6.54;0;0;3796;0;0.0;0;
734;g734;0;9.509525099136827;0.0;6.66;6.66;0;0;3796;0;0;0;
735;g735;3.5274788902271665;25.866281404536387;595.8832893203521;18.11;18.11;1;1;3799;0;0.0;0;
736;g736;1.2958200569417142;19.96512325210625;415.54923119662544;13.98;13.98;4;4;3799;0;0.0;0;
737;g737;0;9.350835043418513;0.0;6.55;6.55;0;0;3799;0;0.0;0;
738;g738;2.7591654976519924;19.75608123865761;420.744826257657;13.83;13.83;2;2;3801;0;0.0;0;
739;g739;2.1574180906977;20.17539824183055;0.0;14.12;14.12;2;2;3801;0;0.0;0;
740;g740;2.891373895698839;29.685813324747333;0.0;20.78;20.78;1;1;3816;0;0.0;0;
741;g741;1.7446528125982048;37.44270721820391;0.0;26.21;26.21;1;1;3817;0;0.0;0;
742;g742;3.681204127036706;27.856371975416092;0.0;19.5;19.5;4;4;3818;0;0.0;0;
743;g743;8.970851968725835;25.45099955965975;597.607060094766;17.82;17.82;2;2;3822;0;0.0;0;
744;g744;1.693795136466826;20.140528323414305;1107.9846230193161;14.1;14.1;1;1;3826;0;0.0;0;
745;g745;0;8.659564908147663;0.0;6.06;6.06;0;0;3836;0;0.0;0;
746;g746;1.7730818261828714;11.738002982063367;944.7161764574807;8.22;8.22;4;4;3842;0;0.0;0;
747;g747;1.9457322731807336;12.741931072892832;984.4016687103871;8.92;8.92;1;1;3842;0;0.0;0;
748;g748;2.198496014469492;21.810126697043366;0.0;15.27;15.27;4;4;3853;0;0.0;0;
749;g749;1.0841080264305403;5.694447248699511;0.0;3.99;3.99;2;2;3863;0;0.0;0;
750;g750;0;8.974011255904642;0.0;6.28;6.28;0;0;3868;0;0.0;0;
751;g751;0;9.677352791996064;0.0;6.77;6.77;0;0;3869;0;0.0;0;
752;g752;0;7.526881844688223;0.0;5.27;5.27;0;0;3876;0;0.0;0;
753;g753;3.1026355300618604;11.69752691078445;1256.3096719391037;8.19;8.19;4;4;3889;0;0.0;0;
754;g754;0;1.4889167766029143;0.0;1.04;1.04;0;0;3893;0;0.0;0;
755;g755;0;1.4581914621221628;0.0;1.02;1.02;0;0;3893;0;0.0;0;
756;g756;0;12.952318038530873;238.32379462993015;9.07;9.07;0;0;3904;0;0;0;
757;g757;2.453178863238535;17.771751001402304;960.5431039663868;12.44;12.44;1;1;3904;0;0.0;0;
758;g758;0;6.217044341559012;0.0;4.35;4.35;0;0;3919;0;0.0;0;
759;g759;2.5153471656376856;23.38544588838704;0.0;16.37;16.37;2;2;3924;0;0.0;0;
760;g760;11.379460856414955;52.11891602271455;0.0;36.48;36.48;1;1;3925;0;0.0;0;
761;g761;0;6.362151023315122;0.0;4.45;4.45;0;0;3927;0;0;0;
762;g762;1.8174196884420877;16.963340265716173;1168.9741157738865;11.87;11.87;2;2;3939;0;0.0;0;
763;g763;3.119635811077084;11.623407034924837;1190.2661132712062;8.14;8.14;1;1;3940;0;0.0;0;
764;g764;2.4782859667348798;28.52365424256322;74.61314128645131;19.97;19.97;1;1;3951;0;0.0;0;
765;g765;1.0;31.20891090412488;0.0;21.85;21.85;2;2;3969;0;0.0;0;
766;g766;1.0;32.99225612117266;0.0;23.09;23.09;1;1;3969;0;0.0;0;
767;g767;1.0;31.08309711000895;0.0;21.76;21.76;2;2;3968;0;0.0;0;
768;g768;1.0;38.505078646375715;0.0;26.95;26.95;1;1;3968;0;0.0;0;
769;g769;0;1.959385527452605;5.92039703059972;1.37;1.37;0;0;3977;0;0.0;0;
770;g770;2.3566651215248706;11.98637648797697;998.7020451425875;8.39;8.39;2;2;3977;0;0.0;0;
771;g771;0;1.9019019810870885;0.0;1.33;1.33;0;0;3987;0;0.0;0;
772;g772;0;7.74166327725818;0.0;5.42;5.42;0;0;3987;0;0.0;0;
773;g773;0;7.484260094331396;0.0;5.24;5.24;0;0;3987;0;0;0;
774;g774;2.800783370579964;11.983084913924198;953.4710233810661;8.39;8.39;4;4;3998;0;0.0;0;
775;g775;3.4366124216363314;24.505667096079254;157.39165558431023;17.15;17.15;2;2;3998;0;0.0;0;
776;g776;1.4479767580923575;13.661843643145755;664.0130094085339;9.56;9.56;1;1;4000;0;0.0;0;
777;g777;3.70855798894252;22.345448275507316;396.71685942502654;15.64;15.64;1;1;4000;0;0.0;0;
778;g778;0;10.278491203987887;130.1686780263337;7.19;7.19;0;0;4025;0;0;0;
779;g779;2.6743284250427646;17.947520709416022;172.0279770062873;12.56;12.56;2;2;4029;0;0.0;0;
780;g780;4.2499649345356945;29.640892479448084;219.8070743614344;20.75;20.75;1;1;4031;0;0.0;0;
781;g781;0;15.902771528418642;370.42803759908884;11.13;11.13;0;0;4031;0;0.0;0;
782;g782;2.5342844622185683;25.86181257866482;1066.6886127046937;18.1;18.1;2;2;4054;0;0.0;0;
783;g783;4.963164836604506;25.883427123352316;1350.6653590871408;18.12;18.12;2;2;4055;0;0.0;0;
784;g784;4.220668080202575;25.677941842182165;0.0;17.97;17.97;4;4;4055;0;0.0;0;
785;g785;1.8196703095488829;17.048006667872215;719.9755652459003;11.93;11.93;4;4;4065;0;0.0;0;
786;g786;0;1.9206261900687454;5.294604699864699;1.34;1.34;0;0;4071;0;0;0;
787;g787;3.3864861978052927;11.962066439096404;1661.5390497791257;8.37;8.37;4;4;4108;0;0.0;0;
788;g788;0;6.730783993538828;0.0;4.71;4.71;0;0;4125;0;0.0;0;
789;g789;3.3627134801372978;12.247802036253303;1678.2364249505006;8.57;8.57;2;2;4129;0;0.0;0;
790;g790;2.793069059572922;12.066637325526292;1288.5024252834048;8.45;8.45;2;2;4129;0;0.0;0;
791;g791;2.6533144456230144;12.15940341956749;1524.8267270769716;8.51;8.51;2;2;4129;0;0.0;0;
792;g792;0;4.477918660978508;0.0;3.13;3.13;0;0;4131;0;0.0;0;
793;g793;0;4.450962279794382;0.0;3.12;3.12;0;0;4131;0;0.0;0;
794;g794;2.4438322492468867;23.707947081096556;119.33051784366626;16.6;16.6;2;2;4169;0;0.0;0;
795;g795;1.58547506176371;11.760469663445319;983.3169982776745;8.23;8.23;1;1;4198;0;0.0;0;
796;g796;1.2602344022062495;11.782025243377113;710.9465255495363;8.25;8.25;1;1;4198;0;0.0;0;
797;g797;2.0958122858048522;11.976400519993598;1140.3340843517788;8.38;8.38;2;2;4217;0;0.0;0;
798;g798;0;9.422285827465334;0.0;6.6;6.6;0;0;4216;0;0.0;0;
799;g799;2.6166351084960024;12.760660140372003;1326.9082816176854;8.93;8.93;1;1;4231;0;0.0;0;
800;g800;0;16.37515113358922;429.30158039718845;11.46;11.46;0;0;4235;0;0;0;
801;g801;0;37.218019257801885;0.0;26.05;26.05;0;0;4244;0;0.0;0;
802;g802;0;18.69680022954288;146.151080157131;13.09;13.09;0;0;4245;0;0;0;
803;g803;1.0364187699879823;15.3718833037183;935.6226293081376;10.76;10.76;4;4;4260;0;0.0;0;
804;g804;2.8391413433126242;25.342917306272355;0.0;17.74;17.74;4;4;4260;0;0.0;0;
805;g805;2.7553008546915665;11.871381147536837;1404.061419240882;8.31;8.31;2;2;4274;0;0.0;0;
806;g806;2.3427994398941125;11.939810343237648;1009.0450229932891;8.36;8.36;2;2;4274;0;0.0;0;
807;g807;2.2226699327593145;11.852490208626916;1086.9451917517233;8.3;8.3;1;1;4275;0;0.0;0;
808;g808;2.4901370747213987;11.848575672953565;1382.383983012942;8.29;8.29;4;4;4275;0;0.0;0;
809;g809;0;4.622692887598397;0.0;3.24;3.24;0;0;4293;0;0.0;0;
810;g810;0;44.35714285714286;412.6999999999995;31.05;31.05;0;0;4299;0;0.0;0;
811;g811;0;5.692389173862011;0.0;3.98;3.98;0;0;4300;0;0.0;0;
812;g812;0;1.1693436643020008;38.498908331221855;0.82;0.82;0;0;4301;0;0.0;0;
813;g813;0;7.640858173084843;0.0;5.35;5.35;0;0;4305;0;0.0;0;
814;g814;2.6697375020693306;13.745828584659607;1152.5607529812037;9.62;9.62;2;2;4309;0;0.0;0;
815;g815;0;14.852069282155524;807.9216440277648;10.4;10.4;0;0;4309;0;0.0;0;
816;g816;0;35.05973803198853;0.0;24.54;24.54;0;0;4315;0;0.0;0;
817;g817;0;17.632903647298807;727.0844478086204;12.34;12.34;0;0;4319;0;0.0;0;
818;g818;0;3.9826839165804198;0.0;2.79;2.79;0;0;4320;0;0;0;
819;g819;7.602352690004805;55.371667252039494;0.0;38.76;38.76;4;4;4324;0;0.0;0;
820;g820;0;10.758551740279069;239.22831179800477;7.53;7.53;0;0;4326;0;0;0;
821;g821;0;5.464920530458057;0.0;3.83;3.83;0;0;4326;0;0;0;
822;g822;1.1105990417849878;24.586384572951395;0.0;17.21;17.21;2;2;4327;0;0.0;0;
823;g823;0;9.662390595769292;0.0;6.76;6.76;0;0;4337;0;0.0;0;
824;g824;5.256974989645024;21.910369576896304;1306.9396940824925;15.34;15.34;2;2;4337;0;0.0;0;
825;g825;3.206021223042703;25.85444757950798;730.6900769581109;18.1;18.1;2;2;4345;0;0.0;0;
826;g826;0;10.44887482897561;259.1872323453774;7.31;7.31;0;0;4352;0;0;0;
827;g827;3.1725686795935393;14.840566655474445;1299.2370983241844;10.39;10.39;4;4;4371;0;0.0;0;
828;g828;0;1.414112954150274;0.0;0.99;0.99;0;0;4371;0;0.0;0;
829;g829;0;3.90051310702767;0.0;2.73;2.73;0;0;4376;0;0.0;0;
830;g830;2.138222305671573;15.842289336848772;1137.4457305347066;11.09;11.09;4;4;4379;0;0.0;0;
831;g831;0;1.1967085693461539;0.0;0.84;0.84;0;0;4384;0;0.0;0;
832;g832;0;1.1220773056567448;0.0;0.79;0.79;0;0;4384;0;0.0;0;
833;g833;0;4.44848014197094;0.0;3.11;3.11;0;0;4384;0;0.0;0;
834;g834;1.0026706768056965;13.358099705793682;406.2149826988883;9.35;9.35;4;4;4393;0;0.0;0;
835;g835;0;2.3796904073280034;0.0;1.67;1.67;0;0;4413;0;0.0;0;
836;g836;0;17.60172840018103;520.5746352552002;12.32;12.32;0;0;4413;0;0.0;0;
837;g837;0;5.287471912812894;0.0;3.7;3.7;0;0;4414;0;0.0;0;
838;g838;0;9.71309989082149;0.0;6.8;6.8;0;0;4414;0;0.0;0;
839;g839;0;2.9045171939919117;0.0;2.03;2.03;0;0;4415;0;0.0;0;
840;g840;0;5.215827337714869;0.0;3.65;3.65;0;0;4431;0;0;0;
841;g841;0;11.961478486697578;387.7429936490423;8.37;8.37;0;0;4449;0;0.0;0;
842;g842;0;3.8499771447870237;0.0;2.69;2.69;0;0;4449;0;0;0;
